ID,Is_Lead
HQWYQAXI,0.058311608
EX8CXAZA,0.054645237
ZM8WZVN3,0.054093923
YU76PDCO,0.062174402
HV6FISBM,0.10330657
N9SV8ENU,0.8489377
L5SKBKWK,0.042141434
PYKYTMZY,0.46897975
FIGDNQVU,0.044773754
ZLXDKYWQ,0.57251126
BKGGUUTL,0.050176147
UMBCEMFQ,0.06345592
YPQXQMCO,0.07149355
NCHQVLUA,0.36056322
FTAG3ZZU,0.056847833
EECDQCEK,0.0803277
JMYRACZM,0.10683267
UQ8QWUMO,0.56231374
6ZQNFKNW,0.61173046
N7K3WJDI,0.06443845
EZSZWDWI,0.020388816
TC5XYXSP,0.052608173
3YSDKGGS,0.035479568
KG7UMMUI,0.054645237
J37ZTO9W,0.109790705
8BXYZABM,0.017951787
6PDSUNWO,0.04585293
8YUWAYJK,0.06213501
MWPURD33,0.35844156
GPHMNEAW,0.037227172
JYKGJUXB,0.052076284
CH7VQEVF,0.048317388
AY7UZGVV,0.023317484
HKGWCYRA,0.80669147
SPAVKRYI,0.024305485
7N25HCAP,0.1570547
EJAGUJSH,0.041166447
DYUAHBMZ,0.089937754
UNXARVVC,0.0362118
YBLQSVKS,0.041070726
2ODS2VNX,0.11691699
QS6ABPGG,0.14001861
AHGUTFZI,0.12520298
5D382RVM,0.869602
NNSMCNDQ,0.6814426
A8R9GEGR,0.1314735
GQDLGT8Z,0.050150838
AA8NCZGE,0.02069391
E5CXYWYM,0.517007
KAVBGEA8,0.10721038
LST9UFA9,0.049914207
CHDG5KCT,0.8690435
FFUUV2QQ,0.047199026
MUKDJ9NM,0.23289257
NRDCPPIA,0.8915121
IW6PD4YR,0.5598224
AF6NMHP3,0.02551153
TKRLK5HA,0.027084377
EZAXNZDN,0.052076284
J8Y4B7R9,0.04827848
42YA67CK,0.019851916
HSKM5JKN,0.8164557
NP9QPLHF,0.31058282
5SEC25FT,0.65223
ZIVFW8VY,0.06427348
A8DRMAHU,0.18026963
PCATDVKX,0.9737741
8YRUBBEX,0.043902114
CER44ZZY,0.04994646
N9678TXT,0.03895198
PZTJVSXJ,0.052608173
GRM5AIBS,0.8538973
VATFBL9H,0.048549753
3WORXPUX,0.052076284
MTZMAMMB,0.47438496
CV7YGABA,0.06504423
SERAMECH,0.33709195
ECU88TND,0.79154474
IMWKKPWG,0.050150838
M36OVJC6,0.052076284
ZLBFJBWP,0.24581143
HGNIJKHY,0.22829658
8CSCTCNP,0.30294684
LTBOMCH3,0.24286076
ZCVPPZDU,0.027084377
ZXQWHBJS,0.04065373
HYHRMTPY,0.020760164
BAFZNHTY,0.4398863
J8PMBXQP,0.028656585
EIHCTYPC,0.14175212
86GQUVC8,0.1858684
XGRKVD3R,0.04557605
YKQMXMJT,0.11616254
2TU336SD,0.8439088
JFRVAXTN,0.21262312
E5YG4RJW,0.04057629
DA9ZME6Q,0.049408134
NX6K8RHC,0.052608173
ZUBGSTKP,0.072789155
PJTQWAYK,0.8041537
65H2W8AA,0.050176147
N9BK45D9,0.29529086
DPBY8GPR,0.16271757
PJMTHPQE,0.9701321
7YJSNMJE,0.051833246
KRPJJNMY,0.10699205
TEMCQIWP,0.054645237
DB87YPBL,0.5638958
HFMGAUTN,0.8059909
CPVFIWAL,0.05831635
EEXAEQWA,0.059183937
NU3SEFAQ,0.49040306
AUGSH5UY,0.15865757
HQGZ49R8,0.07149355
LJTZ67QC,0.8593392
C6EZAYUF,0.8490998
IV5RD3K4,0.8622106
C2XBBQVY,0.024355711
E7YCKOLA,0.05831635
FNUKDVHZ,0.049487248
ALSCA6DM,0.09415108
M7AJLXQF,0.13116184
84WD6VQR,0.6602182
Q9SIEUCQ,0.011573217
GU4MAFYJ,0.066800736
NQ9FEF7C,0.04994646
BQPFXH9D,0.051078092
JQJ4AFGP,0.05222354
5AMIIYGU,0.32188
WOPGUSAE,0.15440984
B3GQENEM,0.85220563
86W2YTBG,0.031078137
FPHBLZMR,0.056847833
FDHR5XXH,0.07524509
Q8QGP5VQ,0.9347643
FH2XBJKT,0.42536357
NYXXIRWD,0.09800448
XVBDFWPU,0.06588877
7FS67UDE,0.15440984
HF3CUK8F,0.3923575
DA8FA6XK,0.8280978
6NFQFWY9,0.9873806
TSGLEYJR,0.18465531
APN8WHAD,0.18712409
PMNMPUKT,0.052076284
DVQSAO8M,0.8723711
KA8UYNMX,0.052608173
896HS56U,0.05432105
PZQQHZRM,0.17750694
BF7V4G29,0.83564407
PVADH8PC,0.08956596
FNGTV6M6,0.24486795
Q6MTNHIC,0.123507954
9BBEJWJ8,0.40032893
TTDTKBT2,0.023317484
9HGBSLMF,0.04109894
H7BQK2DC,0.052608173
WY9NEZSE,0.061005317
EJYTYKZ9,0.15161599
QSNZQWCD,0.044696573
CZE6NPHG,0.050689667
HNNJW9WV,0.052608173
RNRQQQJJ,0.35879186
TKJIWPRM,0.8826423
AVNPIOUR,0.09614176
ABN4X5FM,0.052608173
MYXPRPKT,0.030753063
KFSUCTVC,0.034906805
NBFVBWTP,0.10582369
URPF7AP3,0.26865095
4XUHQAPT,0.096378766
DSZW6TVU,0.05216893
NEYA7SDB,0.06834111
3VXW9KEQ,0.8724928
CVJ8JR2N,0.15687822
PVPUEW6O,0.0799537
Q9JOKK9K,0.027084377
YQTEZ952,0.26447266
HZSK6QJI,0.049914207
GV79YBQL,0.18476625
NYBM5L4P,0.034740686
VXSETKJU,0.050689667
NQSMOPIX,0.18301743
KFJBUEPW,0.30959114
EHDXEGQX,0.8550294
FT5QLXXM,0.0804159
GGGG73X9,0.30327198
JBSRRLFF,0.050457757
TA3ZUPMK,0.063811995
RRASESM8,0.02318433
NJPBU9KH,0.03740067
TFDGF7PL,0.28387251
6WRRJALI,0.18366714
HETB65PM,0.8176883
DBT2YDKL,0.27061564
PSYKJPVA,0.022350248
CSIUUGWS,0.99176615
3LMHQCCY,0.9119666
8BNSTFUC,0.2853496
JXUZJPJH,0.8502578
KA2NST93,0.8426673
QTCDH9WN,0.26693514
83QAZ9S4,0.052097984
RP9BL2EA,0.56752527
8WSNBOR3,0.29453665
IHZ4UZXW,0.049914207
GDGTQKAP,0.28259072
NQSSR4T8,0.07681055
BBGXH8E7,0.29005575
TM9OC5PD,0.83595276
DCNOFMVK,0.04557605
9HVSTHJY,0.8767018
KGDRUFIN,0.04109894
7XEHRVGF,0.06939558
JURYYDK8,0.60194683
8MFZP76H,0.40127996
L24GDPGE,0.20001486
WNMYKUSX,0.097823456
KKAPGF58,0.02334922
G8CYGUMJ,0.050176147
KWWDPHV6,0.04431737
WCCAQL7A,0.11870924
PUC9ZENR,0.049914207
G3RCZBDQ,0.043981683
CYXPREE7,0.030611439
787RBNZR,0.044773754
AXWPTPCU,0.05062728
JFQB4TRO,0.31252488
KAMPKDU7,0.774486
FGBAULBV,0.021197105
VJ3Z5HH2,0.15557553
827HBUEK,0.03964137
EJ7JITHH,0.86175555
649LYKBH,0.15752889
IET3IUUD,0.8508217
BHOXGRJS,0.09226581
F4ZUGBGM,0.354404
GZG2HJ8G,0.88601446
TWVOGRMZ,0.052097984
AFYLO57K,0.1525361
NORFYQSJ,0.034552224
WYGQDCZE,0.050150838
AY7COTHI,0.8639316
SQUOI4XZ,0.04159157
N39Z4KAP,0.18712409
56LVHCB3,0.011177678
XZVVEABP,0.058272295
5MIGTTIM,0.5612661
PHP6YRYV,0.83416164
IFIZSIKP,0.030611439
DVVVLHMH,0.15940437
WTTMYZ5Q,0.34404454
FCZWTKCV,0.8394632
6KTRDCNZ,0.34096095
JRB8MOCT,0.031877644
HGAPUAWW,0.059619293
WDWQAKFA,0.08418686
2MSFSKED,0.052608173
BMWNXRMP,0.18469554
LSIWHP4S,0.18712409
4KWSB3MB,0.08508969
XA8R7ASN,0.019602984
CYXNZ2LT,0.04422459
WB3QXUNH,0.050150838
RWUNH89D,0.10009568
O8KEE5AY,0.052608173
2USMFICP,0.04976134
79A3RC9T,0.5159022
FVDEZDUN,0.029729543
KZ8VFTVS,0.075319275
C6XFXUZX,0.10699205
RSXEDHDN,0.052076284
SK5HJVCC,0.050150838
FJ2ZZAJI,0.34147254
47KDJI2H,0.40202716
6LVRYN5H,0.052608173
DRG6VZNW,0.072789155
BUESPS2Q,0.26848003
EPPCSQSX,0.052608173
9VYJBUD2,0.056847833
VJ4TZSJU,0.07759574
GPFVSU9K,0.10351825
CCPS8QYB,0.80669147
SFI37UPV,0.08368612
L7VIF3E6,0.508201
ZD6GKMDT,0.051949944
CWCGBCAT,0.9247948
HCRODMQX,0.24007004
OUCVU2YK,0.044696573
QZGMMH7S,0.08687173
SCPB7RYC,0.24685262
JTAYZXYY,0.087616526
9DPVNYFG,0.04638442
W7QEJFCZ,0.076815404
GNIDKJIB,0.9126191
3MXW4RK4,0.84783053
DNFV8HXB,0.052608173
MYDHRAFE,0.051036008
JUBBFRWB,0.79953074
FQHWMEVM,0.0661501
3BY8A6GY,0.1705149
YHSCCNSW,0.050689667
HKP6LW4S,0.13479285
GHY2QNRR,0.80827326
85USOXEM,0.60872185
DESFYP2V,0.052608173
3CJ5QM9J,0.3891399
EQWFED7K,0.04557605
Q4OSSEXJ,0.05569631
HS4VRVW6,0.04988753
FFFEBN8X,0.05000426
9XEUJEUK,0.044956274
BBDVICGA,0.33709195
MTX2SGRT,0.037028376
JRXWRYFY,0.04259807
4O5XCNYW,0.17014994
SPWNWRMT,0.3074245
9SWYNMCF,0.07840307
DYWA5JWB,0.023440575
AUPEL5O2,0.030996261
WHQPGATL,0.02650369
MCAKUNJQ,0.050230913
E9D2WCCP,0.052608173
DJNBDUVR,0.26474094
8KAVXW5B,0.115175
BUKVOXMB,0.12770526
NY7VCNMN,0.07066311
R5WEPVXE,0.17638864
EXCPZ2UA,0.020025017
CNKCWWJC,0.06608613
BWMSGUMH,0.056401417
VV6BBJCR,0.042141434
QSKBBUXV,0.04086689
IS4KMVUX,0.39927712
D88U9LRS,0.053536557
BZYEQZWU,0.075319275
3MFWAOQ7,0.020388816
E3KAYNDR,0.2500399
GCVDKBAB,0.04159157
6ZLUSMWI,0.12260266
7MEWEHMN,0.06671896
MCAAMBKK,0.083817616
ZUIRQH5U,0.20854783
KCYZTGDY,0.049408134
9WAKTMGD,0.12022892
KAV7I4OS,0.87441003
PVFCN96X,0.40337634
CTFU5ATK,0.04557605
MRPU82PJ,0.025063133
5WFKFMQP,0.05627562
KRXP6RYE,0.24576078
JK7BANR3,0.052076284
LUBAUZF2,0.8629612
RXDEPPPQ,0.08906393
JYW9PFU2,0.04557605
IJTDZMIE,0.02915259
AEYXR4BY,0.4435885
BKI3D3EX,0.16740648
FNTDGZNC,0.050176147
HCWUNHVZ,0.045209117
JKQ5OSTP,0.084931426
9288JARQ,0.041144468
BZDGNARK,0.8462443
4QY7HSB7,0.06277674
8UNJ2AGB,0.84047467
HK9Y9DZ4,0.22080733
EK8NZGQT,0.04716897
AVD9LPNM,0.21086322
EKX8VH6V,0.82942355
LIOXQAAT,0.06536947
BD37KM8A,0.045000736
NFLT3MQB,0.51308465
SJT4UZB7,0.25084168
DZM83DCQ,0.015677419
I8ZWZAZ2,0.048317388
JJAUJSBV,0.26352036
5QEPGRCY,0.04218749
FQSJSECC,0.031905107
EM44ATBZ,0.052715816
DZNB6V2Y,0.23300472
PVMPP7VJ,0.051036008
LZKEDM6J,0.75882494
HNZYFEWF,0.36844653
ZVMJBSTX,0.4964302
DRTQEJAX,0.15658349
KETQNFXJ,0.049914207
GQ6RX8GH,0.063114665
IHLKMVWE,0.99934083
CUJV8FBR,0.77644575
ALEU5HNJ,0.10202143
UFGLNMQV,0.15622966
WSCE8FCC,0.050150838
EJUVUA7F,0.07303276
NGZRNQV7,0.3740307
NWKAHF5E,0.6392713
DMMYMTWF,0.055158716
HNFFHOJ8,0.07524509
EYJXRGYG,0.050150838
HXG2TDAB,0.017415961
K6YW2U7Q,0.046151426
BUFPK2YF,0.8856512
5EP32DAM,0.7023057
7BWBKTME,0.035986844
VODETRBS,0.108974144
RLTII6ZS,0.20924452
JYBR6YWX,0.41847128
DWRDV6JP,0.25618812
EM2APUPR,0.8816426
BU8ZXE94,0.042141434
VPYZMHRA,0.040148478
QKWW22NG,0.4294372
WYC3DCMW,0.021420732
PBM42NMT,0.06213646
TVVJYKEB,0.051036008
VYVTJCF9,0.43440786
GDTM4BO5,0.05639548
6X9NMDW8,0.14175212
FLBL7Q2F,0.39743546
4FXIAUVZ,0.015677419
V5T5FKWI,0.8831754
MQKCNGYW,0.15825647
3NBBTX9D,0.052608173
J3NMBHSW,0.46999773
QNEJBHWY,0.08450242
BFAHWNP3,0.8470829
MPY8HZC6,0.044773754
QD65Q4HV,0.8347511
CQAR7MIN,0.090484776
QOWKRR6L,0.07149355
HUKHPJP7,0.07909052
725E3EFC,0.047294296
YQRHXHKI,0.84783053
DI3SKVHT,0.037200984
M7AWTPXT,0.09695162
7KXD7UFZ,0.98969686
4OUATZQE,0.050150838
BERPH3YP,0.052608173
NSFBPD8Z,0.16020465
GL8MXW6Z,0.4082471
9EGDSPZA,0.8980919
MTVHAGKD,0.5164302
PRZWMQVY,0.21864276
53MM5VZK,0.06278044
DFEXN4SJ,0.052607544
MF6AWDNN,0.34855518
GPXJGXCV,0.054093923
MVDLYWRD,0.37578452
CZSQRH7X,0.10330657
IMFCGTRF,0.020261617
ASQURUU4,0.15636803
HNXWBAQF,0.08305777
YZTAUCWW,0.1055232
6NK852GG,0.023196364
2ANA3R8T,0.074502334
2YSKZRWN,0.25189993
GLLG5ZOX,0.4682193
HMF2UQ8Q,0.048317388
SYKKNWXG,0.07191645
K7DHHKNN,0.052608173
B6SWWVKG,0.8611517
9MVAGGFG,0.05167415
PRCYW8DM,0.40945593
OTPCMVFK,0.1004358
VYANHRPZ,0.98593694
PRQ5MPCS,0.06487574
XDGP7BYD,0.054353997
FAZNWGIT,0.050150838
FIIJTQMA,0.09424191
XUDTDEYD,0.1375621
BXZQIJPK,0.055158716
VFGJ7GPT,0.45575172
8JYFZ37E,0.052608173
PTPDT346,0.13529146
SDQRJPG5,0.6269092
LNWSUCEJ,0.34147254
TXPYXE4X,0.85742474
VBKAFEYV,0.056304093
7ERTBDTR,0.8491616
DLGRGMMV,0.58412915
AQPVKDAM,0.042943846
WYGXF29Z,0.35211578
DRDNFTAP,0.9264828
SR2MY7V7,0.07934836
JHGZQUZY,0.06443268
GCJZDNF2,0.23592582
LUVC7TVA,0.03787899
8CORSIMC,0.04747704
NNGS3JFS,0.050150838
RMQRMPGG,0.8713157
F93U2MOP,0.028814903
T9LURJKM,0.8731513
EXSUNW6H,0.044617042
CCMK36N2,0.99798214
8AMKYV5U,0.037200984
YZBPZP53,0.042670775
87CUSMOG,0.06299064
YEREMFYQ,0.09738042
63EB3R7V,0.06423922
USHFVWEL,0.044546172
P8JQM3H8,0.1525361
Y44RFNYC,0.08814485
Z8KCYFLQ,0.24046892
YOQXNNFX,0.7551455
27ZNEZOC,0.024355711
BGUGRALY,0.0688499
AZKMDUDI,0.044912565
AWSUJO7Y,0.108187154
AGUFDK9C,0.25169593
FGU3LZHS,0.052608173
CJYZAXXF,0.050689667
ULQSP3QN,0.875665
Q57DEUQI,0.08400976
E9SGXFAO,0.050150838
CTPRANGU,0.04080853
HPFGFND3,0.16012307
GTZ2GP42,0.050230913
HQGQ8UVJ,0.09562292
UTIMUYLK,0.050150838
B5ZQHDUY,0.478092
NYZB836Y,0.36383268
ORZVP2YD,0.09160714
6VIIROJY,0.013715222
NBCPEHRA,0.4121388
FF3SPZR3,0.044773754
D3QXUJZQ,0.2178362
SVP56CMS,0.07795678
CHSVHY5Y,0.04078301
5APROOXA,0.10504295
VHHETTWE,0.18712409
FSGQMVZV,0.057138387
LAJFSLU7,0.08733396
HWQKMCHS,0.056526363
8NUZB3HG,0.04733223
DAMCFBXF,0.6030777
HU97Y5PM,0.021420732
CZ3TZJ6Z,0.05160034
KC3YNTPV,0.074502334
XHSMEPJA,0.8919594
INXVR3T5,0.30906272
MRG8JAQH,0.036782622
BPNJYNPM,0.055875313
UTRTLA5H,0.02532649
FKTBR6ZH,0.052076284
WVMYACUD,0.0598603
X2JHK29G,0.04179258
3YYBFTGB,0.043113455
QX6ZIDHD,0.06487574
4NR4XBTS,0.13479285
4O77BTQU,0.050689667
CUC6EC6W,0.28526035
NFZDGFAF,0.0152504835
HF9YIGY3,0.052608173
5CEQRXCA,0.4079746
5JFFQSKE,0.018141815
6CTWPRDN,0.70048267
8NFPYKDY,0.052076284
BSSZ9HL8,0.14195335
FPRYTQ6U,0.43687248
U6YRDHVL,0.042670775
3PMMORKY,0.052097984
4PRB2RYF,0.058065135
9A5OCPKH,0.055158716
M9ATXJM9,0.04431737
CS9EBQCV,0.04557605
FZGTJ53F,0.050457757
9ZNJ9TMK,0.15625773
OKBJDM44,0.050176147
MJAZPTYK,0.57183874
GYSPQXSS,0.07009179
QRCM4QSQ,0.053536557
CCUFLWXY,0.30988127
NXJGRHDX,0.026803244
ECPJU5MC,0.894452
RCYXA7DG,0.8045714
PDEOR5RC,0.2838543
BGCBQPCU,0.4547304
7DNQQ84G,0.5790857
TMPLGCE6,0.07266835
NNNQ7GVF,0.065463185
AW6BRZTM,0.27034873
IUJEC9TG,0.050176147
JQZXGQ4U,0.058119036
NJH2XUUE,0.2838543
ZPEYRFEP,0.82342947
GQDXRLKN,0.049047485
TTJYNW5W,0.021420732
HNDIDWRZ,0.023440575
HVFMJVS2,0.88276494
HCVCBN57,0.049047485
AMNOW6IQ,0.4636568
BFHC63RE,0.2785327
2FEMBCVL,0.26690376
MWBK3ABS,0.049047485
XM55UQS3,0.052076284
2GLXETDK,0.1055232
WOB3ADQQ,0.14619844
7HO3DN97,0.07303568
M9ZRNY7H,0.35452962
C2DCKEJN,0.83689123
MJS5T9CM,0.042271703
HKEVFFNQ,0.04557605
NQLNXUFQ,0.2323337
CXY4AMZP,0.30625275
HCXVJYRX,0.006484896
Z465MRWK,0.5217782
RHBTAXCV,0.8778993
V4NKN6EY,0.050176147
VYJBX3UP,0.042670775
CJIHE34D,0.093313105
D5LHKHB4,0.125668
DAYQSAAO,0.53080803
IU9EVY6U,0.0592475
UJG3C2W2,0.052608173
DDAUKYHH,0.042585507
WZXMWZD2,0.04557605
JHUFNZTG,0.08001237
NITFIMHJ,0.05339487
DBQWGHLE,0.34105635
N8TH8D3N,0.20595264
QYYVXZRM,0.85323554
8JHNRX4U,0.8628593
AXZE2CU8,0.052608173
XUM8SZ9W,0.050689667
5JKXFKDH,0.5198721
ZTKR3SZN,0.05627562
5S4XY2B5,0.12957846
Q4TNUBMY,0.17018342
AQEEHR3S,0.04232844
UWMFPXTG,0.3252114
GE23GGQS,0.04498636
EFXTNIOC,0.2931907
GWLJLWY5,0.1108383
PGGVEU5L,0.065463185
XRG4TGZU,0.10699205
HFZN4LGX,0.05445458
ENAYRPH4,0.0533738
A2DKPLXI,0.21639915
MSO6QA6W,0.054464553
DNMP3QGM,0.7988576
HKSBDJCA,0.3331667
ZVXVTAZO,0.9336316
FPDWNZJB,0.080700524
W5AWM8H3,0.22047037
HHH6EUIT,0.9777738
UQ7BGQUS,0.09818052
HXADSPB7,0.052608173
HDJ2QIVX,0.5448959
UABHNBWB,0.38401425
5ZFUZY3J,0.10009568
WXR2DGU2,0.9858403
ZDJHEBCI,0.100836046
QBTGPLG9,0.9977157
SQMY2ALE,0.05627562
IJCWQINP,0.050689667
TMWZAJKJ,0.068620324
XHPAM6GD,0.8270319
8PZ49JRG,0.050689667
CNJQAYQM,0.13629812
TYMA3ITR,0.030611439
3DT5IQNY,0.531888
DUTHEBCV,0.021420732
A9I8ZCKB,0.054146543
MUH7SEKM,0.054527476
L2P7EZJC,0.050689667
JJ7CNCHM,0.5311011
JGB6RKX8,0.17473032
LG8689BZ,0.020388816
PEUD9EZH,0.076815404
9VHQHFFY,0.052608173
KRTH4PYC,0.065463185
JGY2OLPN,0.21286415
W7GTKMQW,0.08262681
B6DVDXMY,0.06793816
6STQQFSM,0.1603717
JEQWKSYT,0.11761309
FMU3UYPH,0.22713023
5OCCK6JX,0.040148478
BKBZ4KWK,0.85017836
UWEEXCJE,0.052608173
PC8MBCZK,0.023317484
I8NCFW4A,0.36463356
AGHMTKMD,0.042141434
56N4UF4L,0.049047485
KFPBMATW,0.44222203
CD7RWB3C,0.049914207
B7TUUIJO,0.8491111
H6TYAWWN,0.020388816
5XOXWXAA,0.2580247
BI6ENBNS,0.056855336
CAMDNHEO,0.025457412
ED7Q2CAY,0.050176147
5ZX28RQJ,0.09818052
NGQPQLL7,0.049712073
YGCNKMBT,0.050689667
7QREAYG5,0.16182667
ALDPOJCG,0.049187634
CMFKVQR2,0.049914207
ZENVQTGA,0.0592857
QUJ96KK2,0.2271477
3ROM5PWN,0.08756609
5HWCM5LG,0.45515645
2KUJWAKE,0.9981673
LRWQPC7F,0.047576226
H3QMHREF,0.8605061
A5VEGCBY,0.3091785
MHBJBBMJ,0.049815368
FZJH4VHD,0.09816148
RLDUFUGF,0.21511012
QZQMW5LU,0.8053678
JFEZYVCK,0.23122407
EUHC5UKU,0.048317388
JKBYTIHQ,0.045946263
A8KHUAYQ,0.23314299
GNVVDX2J,0.04557605
BDQJYFME,0.052608173
KRSSXPXU,0.04259807
34GWDB6T,0.77313703
SYWFB6AH,0.22964464
5YGNWNW6,0.1314735
ZFTPC682,0.067330204
ZQVZR268,0.10582369
GWFERCLK,0.3448744
GWQPMYCK,0.049047485
ZG6H8BDC,0.2626914
G5Y5RSSQ,0.059183937
7BD8NVVR,0.100552656
6JZJ6RDY,0.5427123
DJAVH3NZ,0.41562796
PYCRQOGN,0.1167411
ELKTFZYX,0.10699205
SUMAWQOU,0.06310712
QABYJLOH,0.5780239
CBYC2M8M,0.052608173
GVTKZVXK,0.7658079
J7QHSZ7K,0.037028376
KRCPCXBB,0.049680077
K8UDX7SU,0.040588286
TXTM4QKV,0.020077553
85IJCJ8U,0.043902114
AMP3QFQ5,0.0918439
ZPQDJQTE,0.08418686
3V8TN9TR,0.35089308
ABK2PARG,0.07803421
MN3KVILG,0.1309109
WW9LAWXH,0.056847833
NH9YPSX6,0.07680391
8WNZNQGE,0.04109894
5X6Z7AXV,0.08418773
YL3DZR7E,0.125668
CXJ858CU,0.2943845
DAE2S9UA,0.052608173
XVDULMBB,0.12651663
SXM4WYTM,0.052608173
6FC8RDST,0.16996925
S98MHLFD,0.052608173
U449AGRT,0.19406128
RM9ZS8M6,0.07750489
NBYS35QR,0.045882113
MOSYJMSR,0.47062573
HZMMGFAK,0.052076284
F8JYQQVW,0.15401758
JTFQJUZS,0.18348552
FR6M6ODU,0.21471937
RGBGCMQD,0.063330665
XYWNKVVM,0.027656592
NWCRPMXO,0.08728928
AKUKMNKG,0.46010607
W6RF8CN9,0.042141434
APWUTUHF,0.08450242
FEQFXMEX,0.354404
BWRVWHGC,0.12590504
5CIP3DML,0.021420732
EUVANSED,0.021197105
37JZIWHJ,0.054645237
RG4SZ4HM,0.012415228
RRCWBGOF,0.238771
FSS4NFWG,0.08814925
6SQVGITT,0.13289435
YS48QPG4,0.80866075
AD2Q5W2R,0.061586764
X6HWIZVY,0.054290306
HPT7XCW8,0.3915647
6GGWWPRK,0.2014206
8Y5M8Q4A,0.12181497
FAHVHHVL,0.022350248
YUPT9V9Q,0.020388816
BXEC7URH,0.054093923
WNKPRHMI,0.16924734
AV6XRFVU,0.052608173
9RWASJAP,0.8331286
EAUJGUT2,0.049952243
AAATAZ4X,0.7390423
JBENBTYD,0.10527274
C58A6ESA,0.8365673
BCCWULBY,0.08448853
EERSYGRE,0.56752527
KMRPJK6J,0.043981683
VDJZFF6H,0.0688499
ADBJ5KAG,0.13315581
TSMBFL59,0.8737567
KZ8JK6NH,0.026693441
ZHVSBKPE,0.09818052
RAAYQRT2,0.017415961
IBMTKQ7A,0.032099493
CB6PEBNX,0.04638442
AGA358XU,0.052076284
EYAT5OFZ,0.5583106
DQKNZRHA,0.059619293
NQ96Z3F9,0.16785717
YVODXRO4,0.14097556
MTJ9U3W3,0.08460791
CPBIARAU,0.28921562
FBVSOFUR,0.0517961
4CEVH4MN,0.054527476
K8PD2EWX,0.05182243
OYWXOG5L,0.8538973
EAQRMFP9,0.81170255
38DNVSJE,0.04557605
SPBKCZZP,0.049952243
DSKCDIZR,0.04422459
N54YMVAA,0.052608173
AHS45LF9,0.10034548
P3OQEFU2,0.16039504
YJLMYTVX,0.23212917
GZUQJLAC,0.07446772
FPVHQJ9U,0.018677974
8VBDGK6C,0.050176147
HMMAVBJB,0.27742895
JQC65RG9,0.052608173
XPZJ5KDU,0.044773754
ZABEEVJP,0.16833982
SEIVICRF,0.1537825
A84ASJN7,0.05788814
CJERASZZ,0.043981683
GBKYYAQZ,0.07149355
H7Q72DJM,0.51022977
3RRKXFFZ,0.18393326
V6WPPKUB,0.08080489
5ZGNFH4M,0.05402909
DJFGR4HT,0.06427856
5NAA2FCK,0.06136818
N56X9GGT,0.050176147
7PYRKGMG,0.045785595
AEJ4F4TU,0.024176706
ZCAAPLAO,0.34105635
TSYDJRN6,0.05493125
58Z4NJSK,0.089937754
GMI6JZVU,0.0592857
FZJVRHX3,0.07425394
ZJCPPKYF,0.05794091
DF3ZRNEQ,0.052076284
VF3EFNX6,0.14363833
RNHQUR8T,0.023196364
BPPZG8HH,0.050689667
9IS8PFDW,0.840275
FXLZPC6T,0.8392493
NWNWDBT7,0.058741916
H93QQOW5,0.069772236
BWRFVAHS,0.10534503
CEOSATQV,0.89645797
5LUAXPP8,0.53562945
YAKUDT27,0.23169535
HOTASZVQ,0.050689667
CXIDZIJT,0.04999527
VOHUUU4Q,0.14097556
O2PNOOVV,0.8349717
9KDST6L2,0.054527476
HRHE8UPV,0.22701882
ADXBAPIN,0.16303107
S7OPXYCK,0.8476037
ZPYXBU3R,0.88140607
CABK2CHC,0.09087422
GHK2NF3D,0.021420732
R5QARXQ8,0.050150838
7R6NCKHS,0.06289057
LSZWFKJP,0.1004358
7UYPASLJ,0.021197105
YQZSSD9X,0.056146633
4XR74QDH,0.041586377
NAWN5HLG,0.12693734
MJUSRIGN,0.052608173
DQDRD8II,0.023222398
XBCSD6GU,0.08366894
NDE6XVBU,0.11302548
ZRV7ABH7,0.052608173
HNXBHPFE,0.052608173
EW5Y6TLR,0.25325686
NDUC5ZJJ,0.04041791
VFFT5AZ6,0.10313607
JRUGJRSF,0.87146854
32VHDJMM,0.02688076
T6YKKET7,0.050689667
PSZQP3HJ,0.5953004
R3ESCDZW,0.8130327
DYUTVAIK,0.067209035
LJSPYFUK,0.87552243
HVCUHLW3,0.05831635
7JVFXKFP,0.062102094
FUFRSKQR,0.9079308
NPBE8T8A,0.5206802
AMSEDVS7,0.055861644
P93FBDKS,0.020388816
JLZBKXXZ,0.5507158
VS3RPSVY,0.11572292
GW43QSJG,0.011175965
LUXZAHRN,0.060694057
N2NEBEHD,0.055949464
SPGKEULT,0.050689667
WH9ECYPH,0.024354216
NETUZVOW,0.05549188
WJXS93CR,0.0804159
ECEKCWMX,0.37764123
4KURZVVW,0.04422459
6ICTYUNL,0.049408134
MHDKNO8I,0.17240833
NU96VSKT,0.020388816
BY6QWZNK,0.057611402
5YSPTCAS,0.019153433
9XNTWGAD,0.83387333
CSPEKHOZ,0.12085245
GBVSV9WU,0.042670775
J8U24SZI,0.050150838
FARLEQD2,0.1606857
ZTFJGGQO,0.052608173
PKHPEXUK,0.025063133
USKPSWKU,0.3128967
VDCERYGH,0.25838172
OAHERIHJ,0.7647013
LEJAAH46,0.032577466
W8DMF5ZB,0.041890524
CCMAFERB,0.23021087
GCJMKWR3,0.050150838
FAEQWBBV,0.13479285
DRNDWNVY,0.17743422
AOO7NIKH,0.06799775
XNSBKRXW,0.4838769
