ID,Is_Lead
CUTQCTAV,0.026095644
8MJRSQLI,0.14741106
MHVAJDPZ,0.23093076
MSYJNB36,0.05236611
Q7QFYS2Y,0.75405604
GUK5SJAG,0.10108671
GZGHZ6B4,0.07116048
QYZFXI4N,0.8758848
NPQJMK7W,0.09696366
L8TZAQKE,0.019524584
Y82ZGGBZ,0.51340467
GLXOAC5F,0.05271227
AJZ7TCIF,0.19444124
JGZQSBUY,0.05271227
5CSUF7YM,0.38733575
HVJUDYYS,0.9005501
7RUKTHG5,0.8515904
2JXR8J8K,0.12084923
A83TPPKX,0.07164071
C2BFVK3B,0.054705027
ASFV7ZUB,0.5368342
74GNQSBK,0.055569995
VUPKT2DT,0.35590518
ZHA3H8KM,0.56348234
QAETUV3X,0.1625617
7AAKEHGE,0.10716022
MJ8UDYWN,0.02935203
EYXYHVV4,0.15419509
VSNEJHBG,0.56501204
JEVHODHG,0.35044047
KWZ5ZHXY,0.04459728
AWM5V9D6,0.06786444
5XJWWWED,0.36180323
KSWCTWDA,0.41638613
SHBXG9CM,0.83718216
XP2EP4I6,0.33047143
J9XQ6CKI,0.2954916
PJ4KSEVV,0.4316869
HARQRPCU,0.050836757
XJLSFW9B,0.5497506
MS926XBM,0.8014314
DESFFFPW,0.8540353
PBHYCGOA,0.85080576
KTHK4N9F,0.0489557
NNGH8TQU,0.02409773
D4LSHUKT,0.04261542
SBTBFFDT,0.8542751
8P42AVGR,0.84467334
HUZ9THUY,0.17496735
YNZ5R4RT,0.052039057
GY3GETHR,0.052184634
N2V7KUDB,0.10112533
ZNECBSND,0.048917953
QMLEDBV5,0.05318199
VC2SQHDQ,0.059107445
CUSKND5X,0.051019534
MPUGMC3L,0.8842785
ICIHGZ7E,0.3780781
NP4Q82KG,0.07809753
FFXV6TCS,0.28657854
5DEMPXZE,0.18504316
FDQC6RQD,0.24622193
AQB48S5G,0.055662036
G2IVARSB,0.4327122
PSVXMJDE,0.8426928
SKUSIUTS,0.17574954
9GFWUBJ4,0.052334875
MHEO5MAD,0.16642919
DSGA6MQB,0.05083963
ATLHGKIB,0.055956166
ASMLZYJU,0.0655713
GKQXXA6T,0.06445663
YK9GJKLN,0.04808407
AEDCWUUM,0.5433178
UQFDYIZV,0.04881259
ATXPHTRZ,0.056365386
F536CNVQ,0.4726558
2BKZEG6X,0.051734287
CHJUCNKU,0.8333964
QEFDJGGB,0.31497377
PJDGY7KV,0.8510852
HXK8AVNN,0.35200605
GP3KPD9X,0.054212812
SHXVR2TY,0.048626184
MSXQE8ZM,0.18629584
5CGHTWTB,0.8461392
9TJQHM7S,0.7854558
6K3LEH4E,0.018183256
7BYTJXSU,0.40539628
E9VZX7UE,0.24210763
DNFBGD7Q,0.18093736
XZZUHEUK,0.11445924
MJGUPYFV,0.12917672
BM4LDLU7,0.06883465
ETEE2RHH,0.21801582
FFB3BUTE,0.024416871
MUZF8Z6E,0.18477249
MOEKCPGT,0.19429722
E3QSZ38M,0.03979289
S4VPMDY4,0.054220818
MKJ8F3HD,0.05049757
6G6XWBWC,0.13155146
C3VCYURG,0.051624708
UYAPW9BI,0.02564267
MBYUCPGB,0.32090956
VT9NN8WQ,0.076461844
GFWQDKGS,0.023881687
CRYQ8K2Y,0.73301196
46SGDRUL,0.2434999
JCZAHSQP,0.056263406
PCEUC7CW,0.06555016
RTE6EGPV,0.086261824
QUXCFDWD,0.8483486
GFCICEUS,0.061437618
SASGDRRW,0.05270043
MU2SYBQE,0.05750748
GWL5UGRE,0.021801623
SJG38CYQ,0.41660655
QWPPHJHE,0.4654217
AJSBHO4Q,0.05436614
GRCWWYAK,0.057029035
KKVX6FGG,0.023146942
2KOF4ETG,0.070295826
EGQWMQJN,0.18322733
NSS6VETH,0.055282354
INK2KFAS,0.11362828
HEONTDFT,0.07399791
2QNBQAOZ,0.049559448
NWUMNSBB,0.5523433
DZD7EMCA,0.055996332
NWXZN9NM,0.10430927
NHFUZ6CS,0.053945035
MRWH83XO,0.05589826
26G7MEDX,0.22295858
PJTEBE5T,0.20669353
KDDRRWKY,0.052536495
B7M2ZB7K,0.10662585
JUQBZFXV,0.04780932
HSGNBPGQ,0.06440113
AEK8S8KM,0.04573317
DEA4LIZ6,0.831243
BVGR6VWY,0.05421297
OJV6C9HC,0.80638856
9YNARF9E,0.09775715
PSDBR5CG,0.051514044
KKJYSSJV,0.05294838
VNY95DPG,0.04571992
SV8ACEWK,0.054335333
KUSOV7BF,0.06299729
NUOQTVC4,0.09443952
GWMRYDOO,0.19789895
B856Z4G2,0.096437246
5AWKHGFB,0.051683877
RBDOJ9ZA,0.8386804
FTY3UWU5,0.052534882
DUS9QUML,0.054576773
HQSRFCDS,0.40606618
FJRWF5AQ,0.056669272
VUJNSDKS,0.12294583
DAUHTGVR,0.17269316
G2P9MHMN,0.8968094
7HIRJPAA,0.18481699
4QDU3TRZ,0.2594883
XVN2AUIZ,0.05651466
ZM57TDF5,0.052108992
C97KGYHS,0.021146515
AMACOMPP,0.21795852
EWTHPOJH,0.106238954
FQC5QTS9,0.05436614
GHGR4V7U,0.8129315
CXYC8WNC,0.059725676
YNUNSDHS,0.054493364
KKGUAKY9,0.016591746
PC9MZQES,0.05209379
OPCQU9CD,0.052137177
JVA4JRXH,0.052630946
4HKYPKCJ,0.5698857
WZTMZH4V,0.059350356
BPKAU4PS,0.560142
TJQKZ5HF,0.5883541
LZDOGHUY,0.81950414
ESPQVCS8,0.02462547
D2IAG5VD,0.32191733
D6HQVFKP,0.045348525
ETDSQLCZ,0.44834736
4OLSVQFK,0.054072082
KAUWJ5LO,0.022681167
HCYIW3SZ,0.3596301
DA49NJ7Z,0.46441114
QU8SCHXZ,0.96429116
E6SYTZ8X,0.057066932
EWIQS4WD,0.9935992
DFYOLKFR,0.06019814
NRXJJOIT,0.8569435
8XHXGOAW,0.49449795
SUVRDFPA,0.4748334
DZODEX6E,0.35308316
MFREVPLE,0.15182531
M3FTHGZM,0.22088146
NVRB5VT2,0.049199447
JKJNNIPU,0.99029714
VBGMDMED,0.23009327
2CKUIUM6,0.22438721
GNLZY5XH,0.07505812
YYYALMQF,0.0366304
4GO4M9RS,0.11053619
8IISOQFJ,0.3493344
9XMYJLHH,0.052806355
F4TOVIX8,0.014823485
MHHQHJUK,0.066554315
VGKLYP7E,0.128046
QHVIVVHR,0.25218108
CNW8T33X,0.054466825
FVPRMUCJ,0.105701245
HZ8XTFWE,0.049142633
CDOBXES8,0.049162954
VKUQPKW7,0.076758936
8CZ63KRX,0.05431599
SLFDJTBS,0.026861532
KLM9BDSM,0.052617338
8HMMQAFO,0.054665808
XVJW9UTR,0.022422988
CJB4DQKI,0.74389803
3X2QPPT5,0.041461714
LXXVYRZY,0.047903962
PT9HW2J9,0.4408115
CSQDZUDU,0.8679473
AE7KYFP2,0.024220843
KNUPRCUA,0.11109164
QDBQQOM7,0.063511044
F3DXMYBG,0.054074008
H5ADQSML,0.19934325
ZSWTCMJX,0.46620944
B86ANFU7,0.0555147
FKWNMXLY,0.8621638
CH6WNXLY,0.05129056
2HNAIPLZ,0.052282352
NNCBJJJD,0.07295307
MNYYT7OH,0.034347065
3DMBSDGH,0.053365644
UYFPKCYA,0.056708973
IPUCMDZP,0.054094683
HVVPSUJ5,0.08043365
FHANQFPJ,0.97059244
8BDMVQOW,0.45293304
C6E8PAMI,0.07597123
4BK8G34Q,0.17758472
B5QCBVGX,0.1261155
GGNZXWMQ,0.078426175
D8DVPQ4C,0.42877477
LS6ITCFK,0.41447157
53WXGOVD,0.08228053
GKKQKSVB,0.09095899
CFENQ9QH,0.12148591
CIZQTWHM,0.052711822
RKABNKVD,0.053317077
4NQPQNRY,0.230093
ONM4RSTR,0.052034482
VHSFTIZH,0.33113578
ILMWZ9RF,0.68225837
PBKPAXVK,0.5110271
UJCDQ9XU,0.02471308
CEISZUUA,0.087348424
9MBHG4D8,0.45594126
HTN56YFA,0.10793571
AW9YS3KV,0.17329626
XMYZFAG4,0.04827551
8KXPTOSW,0.18286595
BDZHZYKA,0.053234354
OPAYVF75,0.11975984
KJYEUQI9,0.18062435
ANVHJVYV,0.025547769
UYM5JTEJ,0.045677032
ROGPJATK,0.86520827
QAIPGZ7Y,0.4936773
LTOWWVZG,0.054102402
HIRTSP8F,0.04829955
JZDVRAML,0.055662036
CGUEG7QI,0.0448282
77VP8HZN,0.051125515
YRMCJMOS,0.153493
DBAXNZ5S,0.07394482
RFATKCZQ,0.04633678
4ZQA3K2N,0.053897858
CEDHD4WF,0.02537381
JSYAEWHY,0.05549087
M6TWMHC5,0.43870398
AGOQI7AJ,0.05659389
ERNUUSR8,0.064876445
JZ2XRT2T,0.07308969
F9KNEVCY,0.13708459
7EHYTFSQ,0.9927562
6JOMYBYD,0.26866373
D4JECBB2,0.56112283
HYA7DMYO,0.102597296
EAFAGBRV,0.06942739
CTYQDCX6,0.055255577
AGXM4FZZ,0.050222747
EEYHSJTH,0.9939956
LG5GW4U4,0.051645152
UTBYAIN9,0.09344277
UH7XKHUT,0.8583249
BBKHNCQP,0.018447189
IMPDRGMF,0.4923989
ESM9PL5C,0.104720645
KGWMS6KX,0.26681992
BE9DRSLQ,0.019686207
GWOUZHMH,0.0546805
DUQXZRNN,0.09528037
QEGPY5BR,0.0527681
AGCC6NJH,0.076364875
CTAOFY5W,0.056150008
MTRUO8HZ,0.14036793
H6VG4LYW,0.112374835
2QZNWEHO,0.05426868
F3FGNFDG,0.2464134
MQJD6BTY,0.050688267
EAFYFYRZ,0.05042359
2UJUZFMH,0.25145116
54XLAEKX,0.06490635
C6DCIXHB,0.040605407
MJT8JTUV,0.048795197
VJGVWEAY,0.22676395
NUMTZOJS,0.096777275
MFCINHCP,0.1832363
FJH78YEP,0.44711524
WRFSSNR2,0.055381216
KYKI98QT,0.42964503
KXSZHVMC,0.024978222
4SJOPGRK,0.5399269
QKJN4AND,0.28699997
SHCFBKQH,0.0522038
GDS3CRIX,0.9662507
CFXNFHKG,0.97436124
LCQJXPXV,0.9647545
7AU73R3W,0.2523229
5PXTSYNM,0.076604344
TQXC45PB,0.16487283
PKVLIHQE,0.39162084
4KORSQBX,0.05251464
9AHCUZYH,0.34183118
FF9ZSELS,0.4550882
UQFIOXBW,0.050889738
GXABFA6P,0.016444806
3WTURZAB,0.49521983
5NENAUEW,0.3171947
ADF3NKIA,0.050389316
23HMSS8W,0.25267997
S3USU7V7,0.024521828
UNY4VV9G,0.21734825
44PAWIHT,0.0558985
88CX8NRV,0.83694005
EDVUXICX,0.15409672
KHCCNJIX,0.28947288
GQEUDJ3C,0.05360825
PJDXQQXB,0.10441698
EMUYXZHO,0.05632366
OTSIP6EE,0.333276
AU5HPPN8,0.018566048
AHNUXHHJ,0.056414925
X7APT4NU,0.054051902
TTRAFSN8,0.07213188
ECWMTXRP,0.0778502
6FAPAPVC,0.053562805
ADJAEXYD,0.020255348
XXCFDNES,0.21977197
4UNHFLUR,0.83362365
AJQ2JKPS,0.05458675
3YRXYYSG,0.05029665
FH8HPSRF,0.14059588
6RDDLVQF,0.050688267
GERA6AKH,0.9040743
DWGBNZDU,0.29300582
APFNVLCS,0.45507476
IXNEPVY9,0.054017793
HAYEQ3XM,0.0526982
IRUTMMPT,0.89287937
L36P22RQ,0.080547854
TG7CKBHQ,0.83489037
2MMD3BRG,0.056623332
MDQCWXMG,0.52838516
G7XNDSJC,0.044741716
KULJUTBE,0.53959733
YJJUTBDQ,0.06975028
N2A7J8MD,0.052089363
BNN8N2DW,0.7718232
EZLXSDZN,0.0505797
UVXVXALZ,0.06816592
YWIMWR5B,0.06857129
HHKSSR3B,0.07113764
DRGCN93Q,0.1368241
TDEXV933,0.3307757
AGYWNP9G,0.5339951
8IND5BWN,0.85561407
H5DYQHMS,0.09616159
42OYHUYS,0.059166197
YBDARH9U,0.05369258
Y6FYAM5Y,0.15250902
GVNPHGJZ,0.8080553
UXS7S7GP,0.05947508
PUCMU24V,0.05574779
NHZOG3XY,0.43490893
ZBNJFXSJ,0.036072258
2OUD6BGN,0.024445562
MYKOPRRR,0.05445722
UVON8SPA,0.4270564
XZHQLOWE,0.44415236
K5DCIB9N,0.85026056
5ZJZXVSD,0.18993235
5JYUTVTA,0.11061949
CWDJQ6ZM,0.06052461
JVRW49QH,0.078788735
SPZBVUYV,0.14190087
39CKPGET,0.04955527
KHEVEXN6,0.7982271
B5DQQ6YU,0.08453341
XC8HUNBN,0.44702032
ETNFQGJP,0.047976483
CAO3GPYY,0.07587605
9Z6SBFWD,0.074624315
MXNBYZJY,0.052898705
BKBUKPRL,0.050943874
REQSXSKW,0.09603699
PF2T5BM3,0.068621986
O8YH5G3Z,0.07092217
Y5KBFFFD,0.49645486
GAMMHA2Z,0.34687567
E42ZANBD,0.84813344
8B4VSAPD,0.045751765
ECO256SQ,0.057463247
UC7SZ22Y,0.05706089
CT4WQQPK,0.24762872
OCAZBN4B,0.046667796
9XJGDOQ5,0.035943102
GQR7B7FO,0.3170468
WHMFTYUV,0.07145853
BLP7NPPA,0.13092197
YK3NAZDM,0.054252606
E72QAZCW,0.099573456
F2WEUYGX,0.3636343
AGNOIFZL,0.14994627
FN7Z9XW3,0.96853036
CHPNDTRQ,0.055059023
OL4W7NFR,0.025363008
W3TBTB6E,0.99599826
8WJGVYA4,0.23037049
HH75E3PQ,0.10624513
K4QYJNFN,0.8537171
93WX4XMD,0.86354196
KKCWMJLS,0.8480013
EJOS5WW3,0.11645695
PMWGCOGB,0.33205712
DOKSQMH4,0.052663494
HVJQN97D,0.8682166
DW4DVLXC,0.057673406
NAZQSX2S,0.22795403
FLRCKHGD,0.087326705
HJVKZABG,0.0757989
KNXC2REL,0.103149354
HM4GEBWB,0.58294666
VMFG9YTK,0.044159576
PYR57OUE,0.45953152
DRNZBMWA,0.052134443
QZ2JWAHV,0.051033467
PTEB3MNO,0.053710088
NR3MZXQV,0.053181678
6QNQKUYE,0.23946393
WL9TNWBF,0.2377622
FMMYVAHN,0.2426853
NWAAIPDX,0.40753537
RKCZ2GYX,0.10459181
CBURJ4PK,0.041203532
EWUORQVT,0.05040091
EKXNZCSA,0.055726063
UDBNSJKN,0.07294563
WNX3EV7P,0.27749708
MDAYEMZQ,0.9938206
STGTAAMP,0.05248147
T3Y4RXKM,0.2588123
JLMXMLW7,0.05498686
YVF9HYV3,0.4385837
KTRQUYBM,0.2943998
CZYKHSHD,0.04735377
AZGHZSKP,0.05825527
EKYZPIEH,0.5913932
B35JTCRJ,0.061467506
AG3JNTHE,0.8629909
NDHLIXJB,0.019182224
Q2YTKGTE,0.21826574
4AJHJZQI,0.052044317
HRDTUXTS,0.56151706
KKTGGE9W,0.2344009
Z8RFSRD5,0.83687174
CV6PC3SZ,0.0646566
2HN2NQAW,0.078560986
B8K8DUWA,0.82628345
BGFFO3GN,0.81296414
FTCR6GQG,0.24665482
4FBHGHBE,0.06759867
P5HXLGJZ,0.2699717
YUXBBYWV,0.2748851
WAEGMRSU,0.28041193
DGJMY3C2,0.049405918
KUBZLQWP,0.052663002
MDDXF79F,0.103675604
C9KVP6KX,0.85091734
5OUWYLEW,0.22187856
2WXFB96Y,0.895703
IFGFTLSU,0.88348174
DCYPDINO,0.040684335
6EZPY9GE,0.05492042
KXQQ9ZTJ,0.14969169
B8NHLPKK,0.867259
Z3GJMPZK,0.4400358
YQD7MZMA,0.83853143
JMF4WEPN,0.8598181
RGZGAFKT,0.3073973
PDYLMYJI,0.053189036
WKDESO6M,0.075289465
FE2RCTCJ,0.05294838
HQTPB6DM,0.05405917
NDIJM7BY,0.60957927
M47VTTX7,0.048503388
MSYJ3ETS,0.052311916
JJN6X5VJ,0.3034829
JSVLKAB7,0.05368329
E9SVH57U,0.15483324
9H86BDHW,0.8703974
FEN5IXRX,0.8798314
FQ6CGZC2,0.053718165
MA5OSRVB,0.10685479
IMRCUKAK,0.1206506
NPEAKVQP,0.05109456
AY2FLRXQ,0.11024466
HN2RHHQJ,0.11446504
FTIZABKN,0.9933274
7ATSVBWZ,0.17579539
PFADIK5U,0.057541437
T46L3EAK,0.022784501
QRSMCVVX,0.054974873
GXWEMUFI,0.21758115
YKEYC8JR,0.10693086
5U3NITHF,0.111053534
CPJDJJVF,0.18534823
X2V2UKX9,0.09005275
8JTTOWDU,0.20375492
DYPGEXHR,0.83009243
ZOHVSYOL,0.8413013
NXJKG8FQ,0.05231209
NELORCJD,0.23825316
Y2ZZLG7V,0.024488349
GVSJ4KH9,0.05230627
J55JV4RN,0.052126084
SZRC98J4,0.09143933
LMIDXTMW,0.048333943
WAY58E9A,0.15646057
THIYX3CE,0.05294838
6CMO9VD4,0.8874721
N7MD84TY,0.0443593
UTQRKVYC,0.13221289
JARIMERT,0.01888538
MRFRD65X,0.25103652
6LEBPAUF,0.06370938
JPOYWSQT,0.46670756
DUSFITPY,0.1084746
E4AHMMMI,0.3073637
3NU5ESLG,0.055147048
9VDFT2VN,0.05349663
J6UAVLRC,0.053710088
HFCSGJ2R,0.08635805
DLYAUDG4,0.05054114
FSJQ7XQY,0.83041906
J8DTFLWX,0.8269514
484NROAT,0.2164126
4E3E8TXW,0.36245048
RXGLWCE8,0.24832578
M5BYCRQP,0.14996246
MOOFOWWN,0.05005297
62XEYL9T,0.05294838
2YUTUFWH,0.4432963
IVMLCKFV,0.055147048
FUMPTMKN,0.37025303
3QENV6BT,0.3337969
XYNM4RGW,0.0644156
REFKE9RM,0.05147307
9RYZF4H7,0.1781523
A7K5GBYZ,0.8416724
8YJAACEN,0.08080686
KBMEUSSX,0.788991
JAHABBQZ,0.022630977
DHNVJUPU,0.30307192
PCQEPFKA,0.1964268
D3AEC8VW,0.0634183
3XNR8DAK,0.02473386
2VDSPGZV,0.31995755
G7DURUUJ,0.053014886
V3GAPEAF,0.053085957
SDUQZBDC,0.050000057
QM5QKCS7,0.34045416
XU5YUPNP,0.05540012
5JGRNHQW,0.11160333
Q7NFRDQF,0.07353129
4SFSQMC2,0.366852
GQNKPO6L,0.26294875
DA2GHI2H,0.173842
GA4BV7DJ,0.05436614
BJ6NITVF,0.041831084
8AADYWMJ,0.84607625
2F6GHSP5,0.04740231
YKXESDXR,0.05995666
ANPSOL6P,0.023904307
RNCUGHI3,0.054327272
FGPHWYQZ,0.9710208
RVXVX38F,0.11835208
IPG3MR97,0.055051655
HBMFJZGG,0.05076642
TCYE6SVM,0.15326485
BPL3NVHW,0.0551676
WB33FQB4,0.105353214
XZKAKWCO,0.047535393
VFDXVNJ6,0.1889971
ZKNOSZYW,0.8393555
FRZCH3DF,0.053522605
QCMACZTN,0.056710977
YOSD4GCQ,0.046934363
O4CXYCIQ,0.023394344
6BFOBPCA,0.44388396
MTXOEGHS,0.33350322
KB8TQ8CN,0.9881505
M57HJCPZ,0.015709924
I62ZPC8K,0.03326987
HMGBKTBC,0.09799818
8RSZKSYI,0.06462191
EQHZHTKM,0.0545796
ASMJEJC9,0.601193
SMGEUSKF,0.054681815
CZENRC94,0.050103668
TUMUZVBE,0.06720908
N5QTXXHG,0.5034402
JYGMHNFZ,0.084820144
LORA7F5R,0.32402006
DGMCAKUM,0.1714647
EVJVZVGJ,0.05699519
MYAMKC2R,0.116158135
YBJUQUOJ,0.44900176
5UQLDHMO,0.1844005
E7JGQ9KC,0.05954159
F5FODR8Z,0.22506426
JPFD7PRK,0.048207182
TGHHOSFS,0.08057279
J7A57JSM,0.020059329
AYJAEEJB,0.022068562
CZN9BMGH,0.021404551
2WXOMUB4,0.05004193
CXGKRGZF,0.83557415
Q6TDYDFE,0.24986829
MKSS5GQT,0.059698813
CKSOR9KK,0.07394323
JCD6E87H,0.044571456
6ZDVOIVY,0.0518674
AQEIR49G,0.27600816
BVGRF73K,0.07428095
UYVAW4S4,0.8348871
5QE6X8QU,0.053588163
52TWUDPC,0.8742191
DY259BDB,0.05347031
G9HHCHHK,0.8452104
HJQ7MDMD,0.016341316
QPC3MDKI,0.23855375
4COUJYMF,0.05276246
BTFCGQUZ,0.061232783
CW8XHVQD,0.1189561
JEBR3ASZ,0.5037996
3LDNA995,0.45159012
EJKWXEFJ,0.8288984
9W6XAVHN,0.105086036
HMPUMNAY,0.106336355
QFMWBCCE,0.053770993
N7RSMDDF,0.022044051
XM3M8BRC,0.08399964
AEWARPY8,0.048253085
DDS3YHU3,0.068812326
MCLZAKRC,0.46072873
BPWKV2D7,0.07511731
CF3GUJ3F,0.050000057
MYHBW7LS,0.057698034
VCKIXQRZ,0.060753852
GGPQHWQH,0.020553071
MHZI45GO,0.1824711
35TWXPQO,0.08148485
G2XJC2UB,0.025281979
J5UUP4A2,0.048338734
MSFJVLMA,0.23279826
6RKAF2UB,0.052005786
AHHKJHKG,0.8041119
Y9MXJN98,0.9861574
FHOJWSHG,0.02359496
32KYMVUS,0.100842476
NXRXJYQ8,0.8637437
MTJB3KJO,0.20620343
GA4QDPN5,0.9743937
BXPMVUWZ,0.7904899
BXKZSKTL,0.050137322
PXBKKNNM,0.15017267
S7ZH6RHJ,0.5763012
5DKVZBA7,0.1422454
5DYE6SS5,0.025265543
RB72MMTP,0.06445418
CWASWOKL,0.041641112
CB6WTTV4,0.17934734
56SHDREM,0.8495956
ZXTHXZTR,0.17780544
XOKDMUDV,0.050557353
CPMKB9HM,0.018902218
HXAJBA5B,0.017978052
3M3JLAC7,0.84432256
JFJTPIPD,0.1355633
2ZXHAWMH,0.06034432
KS9LRAAR,0.054229327
NFUOIVZJ,0.3704207
CK8U2HXZ,0.057844758
QSISTO2X,0.9919241
MAUKPHHE,0.4144504
DOUNEVYH,0.04690837
NGRSXA6F,0.8324051
HCGKIGJQ,0.054490305
BSAPHHT8,0.026645409
JOQFYRGJ,0.11078589
BVBBEH6Z,0.08392995
FAD2DW6W,0.033434
R3KCPKR9,0.439543
SYH8RHCS,0.05652616
KRB2PJGO,0.44845733
LAKDOPZP,0.052720774
LMRVYMRK,0.02568579
VUWMR5CY,0.5158482
F7ISWNXS,0.8518127
RE7XFOA2,0.045180704
7BASTAJV,0.02361542
FPOUWAGC,0.077763915
RZM9RTA5,0.09666629
JFCKYNRU,0.80856144
9VKPHGXN,0.05589826
AIRD4QGE,0.023200324
A5SN8PYE,0.8584098
USJS5KTX,0.05677926
JOAK9EOQ,0.41830415
A8SD7YUO,0.89140815
D8PM3HMJ,0.4086697
VACHCPGR,0.21197173
MQZX6FTJ,0.05377342
DBVFPENS,0.4521351
8DOSWGQH,0.09366144
CYCYYFBH,0.7998501
A7B8M5FD,0.076019764
XJMYKCLS,0.07124258
BTWASKDG,0.01954743
UQQWFKSK,0.015892694
KC7BCHMT,0.0447797
F4UVWQHG,0.052786168
KMUW54R7,0.024604669
4IBVFQ7A,0.015045441
AY42MBQH,0.29219824
485SIMCK,0.054031365
MXTASKA9,0.055868085
3SGXGGDZ,0.097606435
KPNIR9DU,0.038078103
M23BSYNJ,0.5153847
VMVAQEKT,0.059495
3QJMAH5E,0.9045486
55DTVTCR,0.058383442
IMDRA4AG,0.14591211
BRCV3RHC,0.02536017
CNR7D9E5,0.05294838
DLZVFVE2,0.0636052
4FYJ98S2,0.054705027
JNIRVZG7,0.050093684
O2U7XX5Y,0.05436614
AMJ7HFVE,0.53472096
RFJQSZBF,0.05103842
XOZPHCQG,0.45188048
ASUX2ZXD,0.270555
KEYTPTZK,0.052889317
NFBHTMKR,0.825573
9EJ7TQXF,0.020239962
9UZY9GQC,0.16086778
ZAZYMC92,0.090996735
JPDCX8BA,0.02515968
OBXYGXFZ,0.05185395
VPJI8DVG,0.041993726
4OUDLV9G,0.051157594
EHGXL7L9,0.056353852
AAVCNWNK,0.094594255
KFNR6KTX,0.055255577
MRUIJUAV,0.11061698
GXKGKKYH,0.8462664
FWK8HJYA,0.061513457
FMNPULTX,0.113573894
3MFQEUDQ,0.054167937
8CUV6AJU,0.04306169
JWH6RTG2,0.12962432
GQUWIEND,0.10881056
MKKAC8XL,0.031893466
DPYS9JXE,0.054823283
CUHKE2N3,0.023806445
HGPEYIF8,0.051291347
SK8XJMRA,0.017978884
CJKUQ7YA,0.44479793
VMRZZ9SC,0.05276104
NWROXGUK,0.3101118
DWYNP63O,0.23423506
M8QEBLFK,0.30044982
Z9ILYVUS,0.095947534
FTGV5KSU,0.046783123
EVZCWGSV,0.08597989
IEV8V9B2,0.0482364
ABR8W6DX,0.05386103
DFZZTWAU,0.37681523
JG2FRB6F,0.24710174
JR7ZN5TA,0.06738306
3CZJE6SE,0.052700333
KBQTC3GF,0.05691878
QJJR7AHT,0.46703884
HNPQSTSU,0.097308986
FEORUMFT,0.18504457
DMTW7TQS,0.8596838
YVZQJW3I,0.2332347
UE6HV4XO,0.86002153
JEG3TVPY,0.8299179
4BNU4VJQ,0.33002087
PKMV8TKX,0.1568619
JSIZBRVH,0.062183414
JKYFW6AT,0.053045377
JRA6F3TE,0.44799784
MSJ44KZW,0.98175174
DRD7MRVN,0.04903112
BYR5ZWRD,0.08076196
JTH55YFH,0.8478665
X6NEES2T,0.0561192
LCHRVAA5,0.8995747
AHAQDRXC,0.11249946
JO9NAT2S,0.05202777
MQVSWZVV,0.05338287
M7UEUAJK,0.28729704
H6VVD6MP,0.047373384
7QM455B7,0.056978654
EVX75NEK,0.08650555
FO66F9Z2,0.060563754
YKWLBK6C,0.5151378
UMM3LXY6,0.053526305
DIE7AQKB,0.84608644
E7XX3EKA,0.55307096
SEPPUHCJ,0.4494679
JBSPAL4R,0.09485623
5UBNQB9F,0.9908275
FWJ48GT3,0.08425649
6O5VYYTO,0.04763702
5LLQMNGB,0.84679174
ZKWZO9PY,0.05272714
ESQ6Z8MS,0.29956442
DXETGQHV,0.06910015
2KGJHKHC,0.120705426
R3NBVXWY,0.054823764
3JFRMGJB,0.2003082
EYKGJKN4,0.13988994
EJNZAUD2,0.02030075
EWDHVZNK,0.041253246
UHWMFNL6,0.38153297
WTLEVBUG,0.021264048
KYAWWP3M,0.06371955
QXUPBXA5,0.38411325
JYJRGZLU,0.14181161
SHQRMHEP,0.11380703
8MVS3UXV,0.5012225
5B9PHM7R,0.1102797
CQZTGKP6,0.06692061
OU3EQAJA,0.99431074
NRHQP7HM,0.14565319
NVPXMLAA,0.31383952
ISNFVSNM,0.056292605
2EFHNU54,0.35294002
PVUIGKHB,0.053770993
D6NTXWHA,0.0602824
7AWYJANV,0.8112154
9JJUN6ZR,0.09392769
CJDNB3OL,0.05444271
2M9BHKEV,0.050467264
IFOHUFUA,0.56622136
AYKMJWWW,0.06261546
S5BRI4D5,0.30334896
SKEUQF5X,0.05484502
82KN4P5P,0.024077341
KZNJEET5,0.10685479
CULUSU3Y,0.039152086
3KN7UCEM,0.06572373
B3XIJ8DX,0.41954187
ZFPAGYWV,0.05419461
NZPZAED5,0.37511572
VNRU9ZHQ,0.10040567
ZUACJNQN,0.606013
JBDFTRPB,0.050709184
WPLATNXW,0.022238327
E5S73OMF,0.054737486
CAKSERN3,0.018624227
IFYN9N8R,0.060818747
EXYUJ5WD,0.061352137
2EREEAWH,0.454137
JC4GCUCP,0.051492915
GKPG8ZZB,0.08490629
KFAK5R7M,0.8004799
J6PHDRCR,0.9752694
PUIHWXEB,0.25025406
HJ8T6WEV,0.11502218
4NYNLL56,0.054079853
DJMOQHOA,0.2911916
JALCZTIJ,0.047296878
DPIFFAKH,0.087366186
JHB7R59S,0.7382187
GFIHPCYW,0.83136374
J6AC4GBV,0.05278476
9959MB9V,0.12886511
5OH5GFMH,0.8546595
UV9BRBWG,0.05670612
SMMFNACZ,0.054531507
9TDNQXYQ,0.2273499
FP3GKQQF,0.054100722
QOZCC6WP,0.5584884
EK9RBNHF,0.9535375
NWKU7BUJ,0.055139508
AHWE83WF,0.022979232
7ANQF7ZT,0.116132304
4FTCV7AP,0.14168449
AS4NP3CC,0.053999573
IZM8GDBD,0.80092084
